#ID  #HF #MP2 #CCSD(T)
1511 -0.20 -0.29 -0.26
1512 -0.38 -0.26 -0.30
1513 -0.20 -0.19 -0.17
1514 -0.25 -0.37 -0.32
1517 -0.65 -0.43 -0.44
1519 -5.95 -5.59 -5.47
1520 -1.00 -0.65 -0.56
1521 1.69 0.54 0.73
1525 -0.02 -0.81 -0.62
1530 -2.05 -0.63 -0.97
1533 -2.49 -2.14 -2.07
1536 0.29 -0.39 -0.06
1537 0.43 -0.38 0.01
1539 0.35 0.33 0.35
1540 -0.26 -0.20 -0.26
1543 -3.11 -3.33 -3.56
1544 0.32 0.19 0.15
1546 -2.93 -2.18 -2.29
1548 1.58 0.70 0.71
1550 1.67 1.27 1.14
1551 1.08 0.46 0.28
1553 -3.73 -2.65 -2.89
1555 -3.09 -3.39 -3.04
1556 0.92 -0.07 0.18
1557 -1.43 -2.20 -1.81
1560 -1.48 -0.93 -1.11
1562 -0.46 -0.51 -0.46
1564 0.61 0.37 0.39
1565 -1.21 -1.02 -1.07
1566 0.03 -0.07 -0.12
1567 -0.46 -0.14 -0.04
1569 1.40 0.11 0.51
1571 -0.11 -0.48 -0.58
1574 -2.36 -2.54 -2.70
1575 9.32 7.87 7.94
1577 0.70 0.02 -0.01
1578 0.91 0.64 0.73
1580 -0.08 -0.42 -0.74
1583 -2.22 -2.53 -2.40
1584 -0.31 -0.19 -0.22
1585 0.01 -0.08 0.03
1586 -1.47 -1.78 -2.35
1588 0.77 0.28 -0.25
1590 -1.62 -1.42 -1.36
1593 -3.73 -3.55 -3.39
1595 -4.06 -4.64 -4.03
1597 0.75 0.92 0.86
1598 -0.64 0.37 -0.09
1599 -1.98 -2.63 -2.47
1601 -3.68 -4.44 -4.52
1602 2.34 1.99 2.41
1603 1.06 0.92 0.89
1606 -3.10 -3.40 -3.19
1607 -2.61 -3.91 -3.19
1608 -0.31 -0.67 -0.49
1610 0.08 -0.58 -0.35
1611 -1.21 -1.59 -1.41
1612 0.81 0.93 0.87
1613 5.44 2.54 3.39
1614 -3.28 -3.17 -2.80
1615 -2.64 -3.18 -2.84
1617 1.50 1.38 1.43
1618 3.32 2.32 2.55
1619 3.56 1.94 2.41
1620 0.04 0.08 0.00
1622 0.39 1.15 0.99
1623 0.64 1.00 0.69
1624 6.11 5.77 5.60
1625 -0.26 -0.04 -0.15
1626 0.00 -0.32 -0.22
1627 -0.53 -0.54 -0.43
1628 3.77 3.63 3.44
1630 -0.75 -0.64 -0.49
1631 0.50 0.57 0.50
1632 -0.92 0.17 -0.21
1633 -0.72 -0.74 -0.63
1634 0.22 0.84 0.27
1635 0.77 1.73 1.28
1636 1.54 1.86 1.61
1637 -0.11 -0.21 -0.44
1638 -2.98 -2.74 -2.91
1639 -0.96 -0.22 -0.21
1640 0.13 0.19 0.13
1641 0.87 1.16 0.99
1642 -2.19 -1.89 -1.88
1643 1.59 2.74 2.07
1644 -0.29 1.36 0.57
1645 -0.66 -1.19 -0.86
1646 0.42 1.35 1.02
1648 0.80 0.58 0.64
1649 -1.11 -1.11 -1.07
1651 -0.90 -1.05 -0.90
1652 -0.51 -0.29 -0.28
1653 -0.06 0.07 0.04
1654 1.11 0.01 0.28
1655 0.36 -0.01 0.13
1656 0.76 0.87 0.84
1657 -1.64 -1.61 -1.54
1658 -1.55 -1.35 -1.38
1662 1.43 1.08 0.94
1663 -1.38 -1.36 -1.17
1665 -1.92 -1.60 -1.39
1666 1.10 0.46 0.57
1667 -1.24 -0.72 -0.77
1668 -1.39 -1.52 -1.54
1669 0.42 0.79 0.63
1670 3.14 3.22 2.98
1671 4.88 4.50 4.49
1673 -0.66 -0.65 -0.64
1674 -1.61 -0.97 -1.02
1676 0.23 0.14 0.17
1677 0.27 0.26 0.27
1678 -0.54 -0.31 -0.43
1679 -1.27 -1.21 -1.14
1680 -0.41 -0.18 -0.13
1682 -0.74 -0.47 -0.48
1683 -0.76 -0.94 -0.91
1684 -1.66 -1.30 -1.38
1685 -1.86 -1.23 -1.39
1686 4.64 4.13 4.34
1687 5.37 5.08 5.00
1688 5.89 5.38 5.39
1689 -1.48 -0.90 -1.02
1690 -0.51 -0.09 -0.19
1691 0.01 0.30 0.12
1692 -1.17 -0.95 -0.92
1693 0.05 0.29 0.05
1694 0.41 0.28 0.26
1695 -0.74 -0.20 -0.34
1697 -0.38 -0.49 -0.51
1698 -0.87 -0.84 -0.87
1700 -0.68 -0.61 -0.59
1701 0.45 0.65 0.59
1702 -1.17 -0.97 -0.88
1703 1.11 0.85 0.86
1704 0.95 0.69 0.71
1706 -0.53 -0.40 -0.45
1707 1.06 1.75 1.53
1708 -0.55 -0.11 -0.22
1709 -0.71 -0.21 -0.46
1710 -0.56 -1.40 -1.15
1712 -0.42 -0.79 -0.75
1713 -0.03 0.12 0.02
1714 -0.58 -0.15 -0.12
1715 -0.89 -0.81 -0.86
1716 -0.16 -0.08 -0.14
1717 1.08 0.60 0.77
1718 0.28 0.28 0.28
1719 1.69 1.69 1.60
1720 -0.72 -0.65 -0.64
1721 -0.04 0.20 0.09
1723 -3.43 -3.85 -3.54
1724 -0.11 -0.64 -0.87
1725 1.72 1.06 1.45
1726 0.01 -0.55 -0.28
1728 -0.64 -0.85 -0.76
1729 0.47 0.40 0.58
1730 0.20 -0.43 -0.39
1733 -0.41 -0.14 -0.20
1734 0.32 0.25 0.30
1735 -0.19 -0.32 -0.25
1736 0.35 0.68 0.55
1739 -2.91 -2.08 -2.36
1741 1.18 1.04 1.13
1742 -0.82 -0.77 -0.73
1743 -3.33 -2.47 -2.58
1744 -1.44 -1.49 -1.53
1746 0.39 0.36 0.37
1747 -1.43 -2.38 -1.69
1750 1.54 1.24 1.30
1751 0.56 0.31 0.33
1752 -0.74 -0.81 -0.74
1754 0.29 -0.08 0.08
1756 -0.03 0.48 0.36
1757 -0.36 -0.56 -0.63
1758 0.10 0.08 0.02
1759 0.65 0.74 0.62
1760 -0.31 -0.19 -0.35
1761 0.97 1.33 1.19
1762 -0.24 -0.37 -0.36
1764 1.45 1.21 1.17
1765 3.02 1.41 1.96
1766 -0.30 -0.11 -0.20
1767 0.20 0.27 0.16
1768 1.90 0.13 0.71
1769 1.77 1.34 1.47
1771 1.44 -0.04 0.52
1772 0.65 0.60 0.61
1773 0.83 0.63 0.55
1774 0.77 0.22 0.41
1775 0.53 0.93 0.74
1777 1.57 1.52 1.41
1778 -0.90 -0.52 -0.54
1779 1.02 0.82 0.71
1782 -0.38 -0.42 -0.41
1783 -1.31 -0.92 -0.73
1784 0.75 0.94 1.18
1785 -0.57 -0.52 -0.57
1786 1.41 0.80 0.77
1787 -0.18 0.30 0.10
1788 0.97 0.47 0.59
1789 0.56 -0.53 -0.22
1790 2.39 1.63 1.77
1791 1.71 1.52 1.49
1792 1.25 0.98 1.08
1793 0.17 0.01 0.06
1794 0.97 0.64 0.73
1795 -0.41 -0.39 -0.29
1796 0.18 0.19 0.17
1798 -0.18 -0.16 -0.21
1799 -0.25 -0.71 -0.53
1800 -1.15 -0.59 -0.66
1801 -1.13 -0.58 -0.62
1803 -3.07 -2.11 -2.36
1804 0.17 0.13 0.08
1805 0.72 0.56 0.51
1806 -1.76 -1.66 -1.71
1807 -0.18 -0.43 -0.34
1808 -2.45 -2.13 -2.23
1811 -0.63 -0.66 -0.60
1812 -0.79 -1.02 -0.94
1813 0.21 0.24 0.13
1814 -0.28 -0.31 -0.38
1815 -0.60 -0.75 -0.67
1816 -2.31 -2.10 -2.03
1817 1.26 1.23 1.15
1818 -0.42 -0.32 -0.30
1819 1.85 1.47 1.60
1820 -0.55 -0.46 -0.54
1821 -0.83 -0.99 -0.94
1822 -1.01 -0.65 -0.84
1823 0.20 -0.10 0.10
1824 -0.72 -0.23 -0.51
1826 -1.00 -0.43 -0.63
1827 -0.78 -0.85 -0.83
1828 -0.38 -0.49 -0.36
1830 -1.63 -1.31 -1.13
1831 0.42 0.23 0.28
1832 0.44 0.05 0.10
1833 0.25 0.09 0.14
1834 -1.07 -0.80 -0.67
1835 -6.49 -3.03 -4.24
1836 0.34 0.22 0.30
1837 1.05 0.38 0.28
1838 0.38 0.11 0.18
1839 -0.88 -0.82 -0.98
1840 0.45 0.72 0.62
1841 0.33 0.56 0.46
1842 1.34 1.21 1.17
1844 0.82 0.70 0.79
1845 2.09 1.90 1.87
1846 -0.52 -1.24 -1.06
1847 -1.40 -1.51 -1.58
1848 2.18 1.46 1.41
1849 -1.22 -1.26 -1.23
1851 1.73 1.00 1.10
1852 0.86 0.29 0.30
1853 0.33 -0.01 0.05
1854 0.45 1.06 0.90
1855 -0.16 0.23 0.08
1856 1.15 1.12 1.11
1860 1.56 1.44 1.33
1861 0.44 0.29 0.26
1862 1.35 0.77 0.90
1863 -0.35 -0.16 -0.30
1864 0.52 -0.26 0.13
1865 1.15 0.65 0.87
1866 0.34 0.87 0.70
1867 0.05 -0.48 -0.26
1868 -0.63 -0.36 -0.43
1869 0.48 0.39 0.41
1870 0.06 -0.02 -0.03
1871 -0.19 -0.22 -0.17
1872 -1.23 -1.07 -1.03
1873 -1.47 -1.12 -1.19
1874 -1.02 -0.37 -0.40
1875 -1.85 -0.65 -1.08
1876 -1.48 -1.11 -1.35
1877 -0.23 -0.29 -0.37
1878 -0.32 -0.30 -0.26
1879 -1.99 -2.43 -2.14
1880 -0.39 -0.41 -0.40
1881 -1.88 -1.76 -1.72
1882 0.27 0.85 0.70
1883 -2.38 -2.53 -2.18
1884 -2.21 -2.36 -2.21
1885 -0.80 0.21 -0.08
1886 -0.95 -0.16 -0.75
1887 1.40 1.77 1.50
1888 0.02 0.09 0.03
1889 -0.51 -0.36 -0.37
1890 0.41 0.27 0.34
1891 -1.83 -1.44 -1.47
1892 1.93 1.64 1.73
1893 0.30 0.23 0.15
1895 0.34 0.30 0.34
1896 1.53 1.52 1.53
1897 0.61 0.91 0.82
1898 0.41 0.34 0.40
1899 -0.32 -0.29 -0.29
1900 -1.20 -0.76 -0.72
1901 1.44 -0.97 -0.12
1902 2.12 1.04 1.18
1903 2.33 0.52 0.80
1904 -0.31 -0.46 -0.51
1905 1.49 0.48 0.80
1906 -1.22 -1.64 -1.45
1907 -0.21 0.09 0.09
1908 0.99 2.14 1.57
1909 -1.25 -1.18 -1.24
1910 -0.17 -0.20 -0.31
1911 -0.81 -1.25 -0.65
1912 -0.30 -1.45 -0.92
1913 1.13 1.28 1.20
1914 -0.38 0.75 0.42
1915 -0.50 -0.15 -0.30
1916 -0.18 0.18 -0.04
1920 0.36 -0.44 -0.18
1921 0.26 0.25 0.34
1922 1.26 0.52 0.83
1923 0.30 -0.07 0.02
1924 -1.50 -1.10 -1.30
1927 -0.30 -0.39 -0.33
1928 0.38 0.20 0.18
1929 0.03 -0.27 -0.31
1930 0.29 0.33 0.36
1931 -0.97 -0.78 -0.82
1932 0.46 0.33 0.38
1935 0.33 0.04 0.08
1936 1.71 1.54 1.55
1937 -0.41 -0.60 -0.61
1938 -0.81 -1.19 -1.18
1939 -0.62 -0.98 -0.94
1940 -0.63 -0.53 -0.54
1941 0.31 0.18 0.21
1942 -0.32 -0.42 -0.45
1945 1.26 1.02 1.09
1946 0.15 -0.12 -0.06
1947 0.23 -0.01 0.01
1948 0.83 0.85 0.80
1950 -0.34 -0.43 -0.45
1951 0.60 0.26 0.27
1952 -0.87 -0.65 -0.70
1954 -0.12 -0.28 -0.32
1955 0.54 0.30 0.25
1956 0.44 0.34 0.37
1957 0.13 -0.09 -0.06
1958 0.49 0.81 0.65
1959 0.76 0.68 0.50
1960 0.70 1.07 1.00
1964 1.14 0.44 0.71
1965 0.00 -0.01 0.17
1966 1.77 1.08 1.34
1967 -0.54 -0.70 -0.73
1969 -1.00 -0.86 -0.75
1970 -0.23 0.79 0.61
1971 -0.89 0.29 0.23
1973 -0.15 -0.18 -0.20
1974 0.39 0.09 0.20
1976 0.64 0.51 0.45
1977 0.70 0.07 0.25
1980 -0.51 -0.30 -0.43
1981 1.92 1.48 1.62
1982 0.75 1.21 1.09
1984 0.55 0.39 0.28
1985 0.48 0.47 0.50
1986 2.49 2.15 2.14
1987 0.89 1.03 0.98
1988 1.04 0.62 0.67
1990 0.84 0.52 0.72
1991 2.88 2.58 2.68
1992 0.59 0.70 0.47
1993 2.27 1.70 1.61
1994 0.47 0.71 0.64
1996 -0.87 -0.67 -0.74
1997 -0.29 -0.25 -0.28
1998 -0.84 -0.65 -0.72
2000 0.17 0.07 0.08
2001 -0.44 -0.55 -0.54
2002 -0.04 -0.28 -0.28
2004 -0.15 -0.43 -0.39
2005 -1.86 -1.85 -1.78
2006 -0.75 -0.91 -0.88
2007 0.91 0.77 0.81
2008 -1.84 -2.04 -1.88
2009 0.33 0.05 0.18
2010 -1.31 -1.39 -1.36
2011 -0.03 -0.01 -0.05
2012 0.65 0.31 0.35
2014 0.53 0.38 0.25
2016 -0.12 -0.41 -0.50
2017 0.15 -0.15 -0.04
2018 -1.89 -1.53 -1.55
2019 1.72 1.04 1.24
2021 0.91 1.50 1.37
2023 0.54 0.72 0.67
2024 -1.55 -1.57 -1.37
2025 1.57 1.35 1.41
2026 -0.34 -0.51 -0.49
2027 0.27 0.25 0.21
2028 0.36 0.13 0.18
2029 0.61 0.10 0.24
2030 0.39 -0.09 0.03
2031 0.52 -0.05 0.01
2032 -0.18 -0.13 -0.15
2033 -0.17 -0.18 -0.17
2034 0.86 0.89 0.84
2036 0.42 0.49 0.42
2038 0.90 0.38 0.50
2039 0.64 0.35 0.32
2041 -0.26 -0.52 -0.46
2042 0.41 0.22 0.23
2043 -0.52 -0.72 -0.64
2045 0.10 0.42 0.30
2046 -0.22 0.17 0.04
2047 -0.10 0.29 0.16
2048 -0.66 -0.66 -0.56
2049 -0.41 0.30 0.03
2051 0.10 -0.25 -0.13
2052 0.21 0.36 0.31
2053 -0.60 -0.56 -0.55
2054 -0.10 -0.29 -0.28
2055 1.00 1.16 1.03
2056 0.89 0.53 0.63
2057 0.00 -0.16 -0.10
2058 -0.09 -0.04 -0.08
2059 0.08 -0.01 0.09
2060 -0.38 -0.67 -0.68
2061 1.33 1.01 1.01
2063 0.64 0.38 0.42
2064 0.11 0.14 0.23
2065 0.79 0.42 0.49
2066 1.38 1.08 1.03
2067 0.23 0.07 0.05
2068 0.46 0.25 0.34
2069 0.59 0.42 0.43
2070 0.65 0.10 0.19
2072 -0.45 -0.59 -0.52
2073 -0.39 -0.24 -0.23
2074 0.37 0.00 0.03
2075 1.43 1.10 1.09
2076 0.58 0.28 0.32
2077 0.97 0.38 0.52
2078 1.19 0.72 0.86
2079 0.72 0.31 0.36
2080 -0.06 -0.02 -0.05
2082 -0.40 -0.12 -0.22
2083 -0.67 -0.52 -0.50
2084 -1.44 -0.36 -0.64
2085 -0.39 -0.10 -0.16
2086 -1.27 -1.14 -1.16
2087 -0.12 -0.14 -0.15
2088 -0.00 0.29 0.18
2089 -0.75 -0.30 -0.31
2090 0.43 0.16 0.24
2092 -0.66 -0.17 -0.23
2093 -0.21 -0.51 -0.49
2095 -0.10 -0.02 0.12
2097 -0.30 -0.25 -0.23
2098 0.49 0.84 0.72
2099 -0.31 -0.22 -0.24
2100 1.93 1.39 1.44
2101 -0.00 0.33 0.29
2102 -0.90 -0.96 -0.88
2104 -0.87 -1.10 -0.98
2105 -0.27 -0.42 -0.44
2106 -0.11 0.41 0.24
2107 -0.54 -0.45 -0.44
2108 0.50 0.50 0.46
2109 -0.42 -0.26 -0.26
2110 -0.20 -0.29 -0.27
2111 -0.52 -0.74 -0.56
2112 0.25 0.32 0.31
2113 -0.81 -0.66 -0.70
2114 -0.43 -0.51 -0.48
2115 0.07 -0.13 -0.11
2116 -0.99 -0.90 -0.92
2117 -0.25 -0.25 -0.38
2118 0.21 0.60 0.41
2119 0.81 1.38 1.13
2120 -0.66 -0.77 -0.76
2121 -0.24 -0.12 -0.14
2122 -0.88 -0.75 -0.78
2123 -0.02 0.31 0.25
2124 0.68 0.98 0.85
2125 -0.14 -0.21 -0.22
2126 0.90 0.90 0.84
2127 -0.20 -0.27 -0.28
2128 -0.98 -0.90 -0.92
2130 0.89 0.92 0.95
2131 -1.60 -1.30 -1.27
2132 0.49 0.87 0.66
2133 -0.59 -0.41 -0.45
2135 -0.19 -0.00 -0.09
2136 -0.34 -0.35 -0.37
2137 -1.03 -1.00 -0.98
2138 0.58 0.26 0.27
2139 -0.18 0.14 -0.02
2140 0.22 -0.03 0.07
2141 -0.50 0.02 -0.04
2142 -0.15 0.05 0.02
2143 -0.04 -0.17 -0.15
2144 0.06 0.27 0.29
2145 -0.63 -0.23 -0.27
2146 -1.09 -0.95 -0.90
2147 -0.16 -0.17 -0.18
2148 1.35 1.01 1.09
2149 0.05 0.09 0.08
2150 0.36 0.30 0.26
2151 -0.65 -0.55 -0.47
2152 -0.16 -0.20 -0.34
2153 -1.34 -0.95 -1.03
2154 0.65 0.62 0.59
2155 1.06 0.97 0.93
2156 -0.10 -0.08 -0.11
2157 1.02 0.89 0.80
2158 1.17 2.03 1.38
2159 0.57 0.73 0.61
2160 0.99 0.58 0.61
2161 -0.10 -0.27 -0.25
2162 0.45 0.34 0.30
2163 0.30 0.37 0.34
2164 1.09 0.73 0.76
2165 -1.63 -1.15 -1.17
2166 -0.35 -0.36 -0.37
2167 1.36 0.86 0.91
2169 0.88 0.92 0.90
2170 -0.72 -0.24 -0.35
2173 1.00 0.53 0.63
2174 -0.82 -0.58 -0.65
2175 -0.06 0.09 0.02
2176 0.73 0.53 0.62
2177 0.27 0.25 0.32
2178 -0.57 -0.42 -0.45
2179 -0.80 -0.91 -0.84
2180 0.61 0.64 0.68
2181 0.40 0.11 0.12
2182 0.57 0.34 0.34
2183 -1.38 -1.12 -1.12
2184 -0.21 -0.27 -0.28
2185 -1.18 -1.14 -1.10
2186 -0.15 -0.18 -0.17
2188 -0.30 -0.23 -0.28
2189 -0.59 -0.01 -0.12
2190 0.02 0.16 0.17
2191 -0.43 -0.45 -0.48
2192 -0.82 -0.54 -0.49
2193 0.19 0.48 0.42
2194 -1.24 -0.81 -0.87
2195 0.19 0.18 0.14
2197 0.19 0.37 0.23
2198 -0.69 -0.47 -0.62
2199 0.53 0.07 0.07
2201 0.03 -0.12 -0.12
2202 0.10 -0.02 0.00
2203 0.54 0.71 0.57
2204 1.52 1.04 1.24
2205 1.56 0.93 1.11
2206 0.33 0.24 0.24
2207 0.65 0.80 0.70
2208 -0.58 -0.43 -0.52
2211 0.17 0.13 0.05
2212 1.96 1.93 1.90
2213 -1.05 -0.81 -0.84
2214 1.03 1.04 1.02
2215 -0.54 -0.47 -0.51
2216 1.91 1.22 1.35
2217 1.23 0.69 0.67
2218 -0.13 -0.13 -0.15
2219 0.70 0.42 0.53
2220 -0.53 -0.36 -0.56
2221 -0.21 -0.36 -0.23
2222 1.44 0.97 1.03
2223 1.22 0.73 0.55
2224 0.51 0.78 0.61
2225 -0.31 0.14 -0.14
2226 0.76 0.86 0.71
2227 0.71 0.04 0.20
2228 -0.28 -0.05 -0.12
2229 1.70 1.37 1.47
2230 -0.07 -0.38 0.01
2231 0.21 0.30 0.23
2232 1.44 0.61 0.94
2233 1.52 0.51 0.83
2234 1.01 0.50 0.52
2235 1.29 1.40 1.33
2236 0.92 0.15 0.27
2237 -0.48 -0.45 -0.44
2238 0.51 0.23 0.31
2239 -0.01 -0.20 -0.21
2240 -0.09 -0.25 -0.25
2241 0.61 0.31 0.33
2243 0.30 0.25 0.24
2244 0.45 0.34 0.35
2245 -0.16 -0.37 -0.35
2246 0.24 0.80 0.58
2247 0.42 0.24 0.32
2248 0.46 0.58 0.56
2249 -0.31 -0.54 -0.46
2250 -0.10 -0.13 -0.15
2251 0.32 -0.05 0.10
2252 -0.32 -0.32 -0.36
2253 -0.83 -0.88 -0.92
2254 0.83 0.48 0.42
2257 1.17 1.45 1.26
2258 0.73 0.59 0.47
2259 0.96 0.73 0.79
2260 0.20 0.19 0.20
2261 0.85 1.05 0.94
2262 -1.38 -0.97 -1.15
2263 -0.16 0.13 0.00
2264 -0.30 -0.08 -0.12
2265 -1.16 -1.06 -1.06
2267 -0.57 -0.32 -0.37
2269 1.11 0.74 0.83
2270 0.00 0.04 0.04
2271 -0.07 -0.11 -0.13
2272 0.28 0.71 0.61
2273 0.30 0.53 0.50
2274 -0.50 -0.49 -0.52
2275 -0.14 0.24 0.11
2276 -0.06 0.65 0.44
2277 -0.16 -0.40 -0.39
2278 -1.14 -0.89 -0.87
2279 0.16 0.05 0.03
2280 -0.30 -0.19 -0.17
2281 0.39 0.66 0.61
2282 0.08 0.08 0.11
2283 -0.14 0.37 0.26
2284 0.17 0.30 0.27
2285 -0.02 -0.19 -0.21
2287 -0.23 -0.11 -0.01
2288 -0.83 -0.71 -0.68
2289 -0.18 0.03 -0.05
2290 -0.40 -0.17 -0.39
2292 0.43 0.25 0.35
2293 -1.00 -1.35 -1.10
2294 0.84 0.52 0.55
2296 -0.22 -0.06 -0.14
2297 -1.36 -1.25 -1.37
2298 0.25 0.12 0.07
2299 2.09 2.33 2.09
2300 -0.15 -0.36 -0.17
2301 -0.55 -0.84 -0.58
2303 0.69 1.15 0.98
2304 -0.44 -0.35 -0.31
2305 -1.24 -1.13 -1.12
2306 1.90 1.16 1.28
2307 0.90 0.97 0.92
2308 -0.68 -0.32 -0.43
2309 1.06 1.19 1.26
2310 -0.56 -0.47 -0.47
2311 1.50 0.79 0.98
2312 0.42 1.05 0.90
2313 -0.46 -0.01 -0.07
2314 -0.78 -0.74 -0.75
2315 0.35 0.49 0.58
2316 -0.22 -0.08 -0.14
2317 0.14 0.00 -0.04
2318 -1.89 -1.23 -1.32
2319 -1.51 -2.02 -1.75
2320 -1.40 -0.81 -1.15
2322 -1.21 -0.56 -0.91
2323 -0.43 -0.54 -0.54
2324 0.23 0.30 0.05
2325 -1.69 -1.40 -1.20
2326 -2.36 -1.83 -1.90
2327 -0.49 -0.78 -0.62
2329 0.45 0.27 0.28
2330 0.67 0.61 0.61
2331 -1.27 -1.26 -1.30
2332 -0.81 -0.77 -0.60
2333 0.01 -0.08 0.02
2334 -0.01 0.15 0.09
2335 -2.36 -1.78 -1.82
2336 1.79 1.40 1.54
2337 0.23 -0.14 -0.03
2338 -0.26 -0.43 -0.44
2339 -0.24 -0.28 -0.27
2340 -0.37 -0.78 -0.63
2341 -0.16 -0.44 -0.31
2342 -0.56 -0.91 -0.72
2343 -0.11 -0.31 -0.16
2344 -0.31 -0.27 -0.29
2346 -0.26 0.22 0.09
2347 -0.30 -0.11 -0.10
2348 0.28 0.35 0.34
2349 -0.02 -0.08 -0.02
2350 0.80 0.59 0.65
2351 -0.08 -0.46 -0.31
2352 0.22 0.30 0.37
2353 -1.47 -1.07 -1.20
2354 -1.45 -0.80 -0.90
2355 -0.14 -0.08 -0.10
2356 -0.39 -0.62 -0.46
2357 -0.02 0.29 -0.01
2359 -0.19 -0.21 -0.17
2360 -0.58 -0.64 -0.54
2361 -0.68 -0.81 -0.63
2362 0.05 0.68 0.52
2363 -1.36 -0.74 -0.85
2364 0.22 -0.18 -0.01
2365 0.03 -0.04 -0.00
2367 0.64 0.78 0.64
2368 -0.93 -0.94 -0.90
2369 0.23 0.33 0.21
2370 -0.13 -0.21 -0.23
2371 0.34 0.29 0.33
2372 -0.16 0.02 -0.01
2373 -0.26 0.20 0.11
2374 0.74 0.77 0.77
2375 -0.19 -0.26 -0.31
2377 0.30 0.17 0.20
2379 -0.35 -0.27 -0.24
2380 -0.26 -0.01 -0.05
2381 -0.09 -0.55 -0.49
2382 0.02 -0.12 -0.09
2383 -0.25 -0.37 -0.31
2384 -0.84 -0.74 -0.69
2385 -0.54 -0.55 -0.59
2387 1.52 0.83 0.98
2388 -0.03 -0.02 0.10
2389 1.86 0.96 1.24
2390 0.13 -0.71 -0.51
2392 -0.65 -0.06 -0.14
2393 -0.35 -0.95 -0.75
2394 0.04 -0.76 -0.53
2395 -0.04 -0.42 -0.33
2396 -1.97 -1.65 -1.66
2397 0.03 -0.56 -0.46
2398 0.28 0.36 0.38
2399 1.38 -0.23 0.18
2402 -0.39 -0.41 -0.46
2403 0.76 -0.18 -0.09
2404 -0.30 -0.43 -0.40
2405 -0.85 -0.48 -0.39
2406 -4.34 -5.62 -4.73
2407 0.64 0.78 0.76
2408 -0.34 -1.62 -1.05
2410 -2.08 -3.18 -2.55
2412 -0.43 0.73 0.27
2413 1.12 2.26 1.99
2414 2.22 1.58 1.64
2415 2.32 2.68 2.74
2416 -0.41 0.23 0.05
2417 -0.05 -0.19 -0.14
2419 -1.69 -0.34 -0.51
2420 3.19 2.55 2.56
2421 0.17 0.57 0.38
2423 -0.85 -0.76 -0.71
2424 -3.63 -2.58 -2.81
2425 -2.76 -2.58 -2.38
2426 -1.56 -1.78 -1.82
2427 -1.65 -1.48 -1.67
2428 0.39 -0.01 -0.12
2429 -0.38 -0.37 -0.37
2430 -0.73 -0.47 -0.60
2431 -0.10 -0.22 -0.25
2432 -0.75 -0.58 -0.65
2433 -0.43 -0.47 -0.50
2434 -1.43 -1.18 -1.21
2435 -0.22 -0.37 -0.26
2436 0.73 0.41 0.39
2437 -1.02 -1.10 -1.10
2439 0.04 -0.16 -0.16
2440 -0.17 -0.39 -0.23
2442 0.18 0.05 0.09
2445 1.12 0.41 0.59
2446 0.64 -0.21 0.09
2447 -0.90 -0.77 -0.81
2448 0.14 -0.20 -0.11
2449 0.31 0.37 0.40
2450 0.06 0.12 0.13
2451 0.20 0.03 0.11
2453 0.06 -0.29 -0.19
2454 -0.98 -0.85 -0.87
2455 -0.43 -0.23 -0.20
2456 0.38 -0.23 -0.08
2457 -0.35 -0.10 -0.16
2459 0.91 0.92 0.93
2460 0.26 0.05 0.09
2461 -0.10 0.15 0.09
2462 0.18 0.37 0.29
2463 0.01 -0.10 -0.02
2464 -1.04 -1.71 -1.26
2466 0.11 0.31 0.26
2467 -0.02 -0.07 -0.06
2469 0.23 0.35 0.37
2470 0.37 0.33 0.07
2471 0.35 0.82 0.61
2472 -0.35 0.20 0.03
2473 -0.37 -0.13 -0.20
2474 1.87 1.36 1.40
2475 -0.26 0.01 -0.06
2476 0.77 0.81 0.86
2477 0.32 0.61 0.41
2479 1.46 1.32 1.29
2480 -2.01 -1.31 -1.48
2481 0.41 0.28 0.28
2482 0.88 0.71 0.67
2483 0.44 0.47 0.45
2484 -0.02 0.11 0.11
2485 -0.02 0.34 0.24
2486 -1.63 -1.60 -1.46
2487 -0.12 -0.23 -0.16
2488 -0.15 -0.27 -0.24
2489 -1.93 -1.98 -1.89
2490 -0.13 -0.38 -0.33
2491 0.35 0.30 0.30
2492 -0.21 -0.16 -0.10
2493 0.13 0.24 0.23
2495 -0.41 -0.36 -0.33
2496 -0.12 -0.24 -0.22
2497 -0.21 -0.22 -0.22
2498 -0.57 -0.56 -0.53
2499 -0.31 -0.19 -0.18
2500 -0.08 -0.15 -0.15
2501 1.87 2.89 2.43
2502 -1.48 -0.98 -0.99
2503 3.76 2.71 2.87
2505 0.19 0.11 0.11
2506 0.12 0.38 0.49
2507 1.26 2.36 2.02
2508 0.24 0.10 0.13
2509 0.15 0.75 0.58
2510 -0.47 -0.57 -0.52
2511 0.53 0.12 0.23
2512 -1.07 -1.77 -1.71
2513 0.97 0.71 0.74
2514 -1.10 -1.17 -1.17
2515 -1.22 -1.71 -1.53
2517 0.24 0.31 0.27
2518 0.30 0.30 0.24
2519 -1.04 -0.61 -0.65
2520 0.43 0.39 0.37
2521 0.70 0.54 0.61
2522 0.20 -0.42 -0.13
2523 -2.81 -4.14 -3.41
2524 0.26 0.52 0.42
2525 3.31 2.47 2.66
2527 0.61 -0.76 -0.35
2528 1.37 0.26 0.50
2529 -0.62 -0.19 -0.43
2530 0.37 0.57 0.36
