#ID  HF   MP2  CCSD(T)
 878 -0.13 -0.13 -0.14
6645 -6.67 -7.07 -7.24
5230 -0.62 -0.20 -0.30
7036 2.19 -0.28 -0.56
1869 -0.15 -0.09 -0.12
 321 -1.70 0.81 0.38
5456 -1.02 -0.89 -0.89
2323 -0.28 -0.36 -0.38
 475 -0.69 -0.64 -0.60
4280 25.92 23.22 23.36
1818 -0.63 -0.59 -0.56
 798 0.15 0.06 0.08
1032 1.46 0.06 0.35
5770 -0.69 -0.29 -0.40
1205 -0.39 -0.30 -0.28
3252 -0.92 -0.87 -0.87
3410 -2.14 -1.30 -1.25
4264 0.65 0.49 0.52
 890 -3.48 -2.51 -2.77
3224 -0.26 0.34 0.26
6234 -1.19 -1.20 -1.19
6941 1.74 1.62 1.60
4744 0.33 0.55 0.15
 558 0.08 0.01 0.04
1477 -0.05 0.20 0.15
5725 -0.76 -0.31 -0.38
2991 0.24 -0.04 -0.02
4750 0.88 1.03 0.96
6789 -0.18 -0.21 -0.29
 272 -1.00 -0.74 -0.66
5330 0.69 0.39 0.47
4074 -0.09 -0.68 -0.64
5211 0.81 0.58 0.54
6954 -4.79 -4.63 -4.09
5557 0.60 0.68 0.59
4776 1.88 0.06 0.40
2730 -0.46 -0.15 -0.15
6002 -2.57 -2.47 -2.60
1721 0.02 0.03 -0.05
2629 1.17 1.13 1.08
1959 0.48 0.77 0.56
1262 0.65 0.23 0.28
4717 0.50 0.57 0.39
6879 0.93 -0.75 -0.49
 362 -0.28 -0.25 -0.30
4609 0.26 -0.87 -0.66
1589 -14.60 -11.71 -12.11
 751 -0.07 -0.33 -0.24
3374 -0.63 -0.36 -0.34
5445 0.39 -0.08 -0.06
6227 0.31 0.62 0.91
5011 -0.57 -0.34 -0.38
1733 -0.30 -0.05 -0.12
5412 -0.15 -0.16 -0.24
7033 0.81 -0.67 -0.69
 811 0.50 0.44 0.45
1419 -3.73 -2.54 -2.66
5515 -0.11 -0.02 0.03
5074 -2.35 -3.73 -3.38
5108 -0.72 -0.56 -0.57
5975 -0.46 -0.62 -0.55
6313 -0.75 -0.42 -0.42
 199 0.48 0.22 0.25
5376 -0.56 -0.05 -0.07
7056 1.12 0.70 0.56
3299 0.11 -0.44 -0.51
2320 -0.11 0.10 -0.16
1439 0.22 0.06 0.12
6079 1.62 1.13 1.27
 156 -0.53 -0.74 -0.67
5647 0.72 0.31 0.35
1182 0.62 0.07 0.24
2513 0.82 0.58 0.62
 450 -0.48 -0.01 -0.13
2742 -2.01 -2.53 -2.41
4336 -0.51 -0.39 -0.46
6236 -2.00 -1.82 -1.70
1532 -10.44 -8.79 -8.38
 126 -0.53 -0.35 -0.39
 698 -0.32 -0.20 -0.29
4177 0.63 0.53 0.50
4969 -0.17 0.14 0.11
5431 2.56 1.39 1.49
 928 0.33 0.21 0.21
3841 -0.34 -0.10 -0.13
2170 -0.44 -0.21 -0.25
2713 0.09 -0.57 -0.32
7099 0.21 0.39 0.62
7077 3.47 1.42 2.30
5523 0.42 0.53 0.44
 776 -0.21 -0.39 -0.33
2498 -0.70 -0.73 -0.67
1636 -6.25 -5.28 -4.78
1963 -2.10 -0.14 -0.79
3067 4.94 1.97 2.47
1188 -0.48 -0.43 -0.46
6163 9.34 9.51 9.56
3632 -0.56 -0.92 -0.67
6340 2.56 0.46 0.97
2876 0.00 -0.43 -0.26
3073 3.06 3.37 3.22
 402 -0.30 -0.53 -0.52
 958 0.46 0.37 0.18
2130 -0.21 -0.06 -0.10
2908 -0.48 -0.59 -0.53
  14 0.08 -0.02 -0.00
5177 -0.25 -0.12 -0.21
5389 -0.01 -0.20 -0.22
3574 0.38 0.44 0.44
4035 -2.43 -1.69 -1.81
6353 -1.65 -2.69 -2.34
4806 0.01 0.09 0.02
3567 -1.22 -1.14 -1.13
3471 0.25 0.16 0.15
 873 0.44 0.53 0.53
3649 -0.23 -0.62 -0.60
6073 2.19 0.91 1.19
6746 0.31 0.32 0.32
1323 -0.52 -0.96 -0.82
6205 -0.03 -0.36 -0.32
2681 0.84 0.00 0.11
6852 -0.16 0.14 0.09
2765 -3.44 -1.72 -1.67
4216 -0.08 -0.06 -0.08
7178 0.72 0.85 0.81
1866 -1.01 -0.62 -0.72
2616 2.61 2.06 1.99
 288 -1.04 -0.89 -0.88
5732 -1.39 -4.48 -3.87
5663 3.79 2.59 2.73
1914 -0.31 0.32 0.16
7063 -5.32 -2.76 -3.33
1622 -1.78 0.04 -0.16
3137 2.22 1.56 1.65
5309 -0.82 -0.32 -0.46
3949 1.16 1.02 1.07
4364 -1.68 -1.09 -1.14
3769 0.25 0.17 0.16
1169 -0.93 -1.83 -1.53
5181 -0.76 -0.33 -0.44
1425 0.31 0.33 0.23
1805 0.67 0.42 0.39
2720 0.11 0.09 0.16
4347 0.67 1.26 1.15
 876 -0.44 -0.53 -0.52
3858 -0.41 -0.45 -0.49
 954 0.69 0.50 0.47
2290 0.12 0.42 0.18
2660 -0.41 -0.66 -0.53
5921 -0.46 -0.81 -0.81
4663 -3.46 -3.13 -3.22
1406 0.73 0.42 0.43
  19 -0.02 0.07 0.05
6038 1.76 1.32 1.50
2308 0.02 0.07 0.07
6839 1.43 0.72 0.76
4554 3.57 1.82 2.28
 835 0.82 0.40 0.49
4589 5.65 6.60 6.20
  29 -1.14 -0.92 -0.92
5213 -3.91 -4.23 -3.80
2658 -1.26 -1.35 -1.31
 464 -0.67 -0.78 -0.82
4374 0.78 1.47 1.30
 242 -0.78 -0.61 -0.69
5892 -1.07 -1.07 -1.10
6256 -0.08 -0.17 -0.15
6892 -0.15 -0.43 -0.40
4392 -2.60 -1.95 -2.10
3099 2.60 3.35 3.08
3157 3.50 2.53 2.73
1016 0.49 0.23 0.23
4972 0.56 -0.41 -0.27
2762 1.40 0.97 1.14
5965 0.29 0.26 0.23
6021 0.00 -0.04 -0.03
2179 0.11 -0.02 0.00
2509 -0.55 -0.29 -0.35
5766 -0.26 -0.49 -0.30
6666 -0.05 0.23 0.16
 349 -1.26 -1.36 -1.29
5867 -0.14 -0.25 -0.18
 256 -0.96 -0.73 -0.76
2099 -0.22 -0.12 -0.15
2561 -0.62 -0.56 -0.75
3315 -0.24 -0.43 -0.42
 396 -0.22 0.17 0.06
6355 0.64 -0.13 -0.02
 352 0.04 -0.10 -0.09
1560 -2.69 -1.38 -1.80
4179 -0.35 -0.57 -0.52
5805 0.91 0.79 0.85
4115 -11.06 -11.29 -11.21
5468 0.91 0.55 0.58
5470 0.00 -0.01 -0.00
 481 0.11 -0.02 0.01
2570 2.00 0.80 0.87
2001 -0.03 -0.23 -0.22
6239 -0.16 -0.14 -0.09
2931 -1.65 -0.88 -1.09
4638 0.23 0.16 0.18
 375 0.17 0.22 0.16
5434 -0.43 -1.89 -1.45
2961 -1.00 -1.14 -1.08
3561 0.21 0.16 0.23
  81 0.10 0.00 -0.00
4926 -3.70 -2.85 -3.03
5486 0.52 0.28 0.36
2849 1.47 0.66 0.83
5712 -0.20 -0.14 -0.08
3259 0.02 0.18 0.16
2787 -1.29 -0.67 -0.85
5328 -1.04 -1.05 -0.92
2685 1.13 0.83 0.85
5109 -0.43 -0.29 -0.28
5626 2.78 1.34 1.91
1593 -1.12 -0.06 -0.31
 135 -0.09 0.15 0.06
3408 -0.84 -0.80 -0.71
2271 0.20 -0.01 0.01
1854 -0.41 0.35 0.14
 596 0.73 0.16 0.12
5703 -1.14 -0.87 -0.91
2924 3.13 4.50 3.64
5022 0.64 0.52 0.63
2000 -0.42 -0.41 -0.43
6155 -1.93 -2.57 -2.63
1798 -0.61 -0.54 -0.58
3732 0.22 0.22 0.13
6001 2.24 2.01 1.92
3659 0.19 -0.22 -0.19
 788 -0.60 -0.52 -0.50
2133 -0.43 -0.34 -0.35
 166 -0.02 0.12 0.05
 218 -0.56 -0.35 -0.40
  62 -0.19 -0.13 -0.11
3689 -0.41 -0.19 -0.28
5391 0.06 -0.11 0.01
4643 -2.65 -2.34 -2.20
1000 -1.03 -1.08 -0.97
1874 -0.88 -1.03 -1.02
2782 -3.60 -1.69 -2.14
3859 -0.90 -0.85 -0.84
4676 1.16 0.84 0.91
 768 -0.16 -0.02 -0.01
1080 -0.42 -0.61 -0.61
3064 -3.64 -3.11 -3.24
5377 -1.42 -0.68 -0.84
4991 -0.06 -0.48 -0.27
1987 0.91 0.83 0.89
3068 3.41 1.91 2.38
4429 0.70 0.29 0.31
5137 0.60 0.40 0.47
5340 0.32 0.06 0.14
6774 9.86 8.98 9.03
3276 -0.25 -0.44 -0.26
4165 0.22 0.23 0.25
 665 -2.44 -1.93 -1.99
6106 0.01 -0.67 -0.41
3358 -0.05 -0.61 -0.43
3349 4.14 3.45 3.65
1927 -0.24 -0.39 -0.32
4960 -0.87 -0.30 -0.33
3751 -1.15 -0.60 -0.70
4882 16.91 9.33 10.94
6981 -2.85 -2.20 -2.34
4017 0.32 0.27 0.29
6951 5.44 3.36 4.21
3799 -0.71 -0.39 -0.41
4864 1.14 1.53 1.47
1346 -0.37 -0.39 -0.40
5385 -0.36 0.07 -0.06
6659 0.73 0.57 0.27
2824 0.37 0.29 0.32
 927 -0.07 0.06 0.00
 234 -0.48 -0.48 -0.38
3613 0.01 -0.09 -0.09
5984 -1.17 -1.08 -1.05
5783 0.29 0.73 0.69
6240 -1.96 -1.68 -1.68
3680 -0.62 -0.25 -0.26
5919 -0.07 0.01 0.02
6421 -1.68 -1.27 -1.21
1158 1.08 1.06 1.03
1889 -0.34 0.01 -0.06
 211 0.91 0.88 0.89
1704 1.32 1.25 1.16
1599 -4.14 -3.19 -3.25
6253 -0.87 -0.44 -0.55
3728 0.36 0.32 0.29
6719 0.22 0.26 0.25
5624 0.52 0.81 0.84
4016 -0.03 0.40 0.28
5900 1.71 1.01 1.22
2675 -0.32 -0.56 -0.49
5351 -0.18 0.01 -0.09
1298 -0.00 -0.06 0.01
2104 -0.27 -0.66 -0.54
 113 0.92 0.81 0.89
5387 -0.86 -0.53 -0.69
6806 1.02 0.91 0.98
1421 -1.15 -0.65 -0.69
3763 0.33 0.25 0.29
3247 0.46 1.25 0.93
3483 0.84 0.79 0.74
3780 -0.71 -0.72 -0.75
 509 0.07 -0.02 0.02
2560 1.61 0.46 0.63
3406 -0.42 0.06 0.02
6669 0.75 1.50 1.25
4014 0.49 0.83 0.79
1029 -1.19 -1.00 -0.94
1181 0.61 0.85 0.39
 541 0.83 1.43 1.28
2557 0.14 0.19 0.18
3894 -0.32 -0.55 -0.44
3401 -0.28 -0.35 0.32
1680 0.44 0.72 0.68
1332 -1.24 -0.99 -0.98
3366 0.28 0.11 0.18
2241 0.13 0.13 0.09
2692 0.31 0.65 0.54
3598 -1.32 -0.91 -0.94
 895 -0.05 0.02 -0.17
7054 2.88 1.77 1.49
3775 0.37 0.38 0.34
6893 -0.72 -0.73 -0.78
7186 -4.46 -2.65 -3.33
6880 1.09 -0.85 -0.53
3601 0.48 0.17 0.31
5133 -0.27 -0.01 -0.09
5967 -0.63 -0.26 -0.39
2501 2.44 3.54 3.14
3670 -0.17 -0.10 -0.12
 970 0.44 -0.01 -0.00
5522 -0.05 -0.21 -0.17
3117 -2.79 -3.10 -2.92
3411 1.29 2.02 1.67
4875 -1.92 -1.42 -1.53
1321 -0.90 -0.67 -0.63
5427 -1.91 -2.20 -1.98
4009 0.01 -0.13 -0.10
5107 0.11 -0.04 -0.01
4275 1.24 0.99 0.97
1408 0.73 0.39 0.38
4008 -0.06 -0.17 -0.02
5642 -0.03 0.31 0.09
 667 -0.31 0.01 -0.03
4375 2.14 2.01 2.06
2387 1.78 1.46 1.49
 212 4.21 4.75 4.14
 722 -0.36 -0.34 -0.34
3141 2.33 1.98 2.01
5202 -0.08 -0.46 -0.42
 892 -0.13 -0.02 -0.01
3341 1.86 1.45 1.52
6813 -2.01 -2.04 -1.87
 896 -0.13 -0.20 -0.15
1605 6.13 7.30 6.67
4592 -4.40 -2.67 -2.55
2698 -0.83 -0.76 -0.76
6341 -0.04 0.36 0.30
5928 -0.41 -0.35 -0.38
1822 0.10 0.19 0.15
1091 -0.55 -0.75 -0.72
2550 0.35 0.42 0.38
1689 -0.71 -0.31 -0.38
3531 -1.05 -0.92 -0.87
4794 -3.87 -3.48 -3.41
  25 -0.83 -0.93 -0.88
4335 -0.18 -0.00 -0.10
3608 -0.07 -0.03 -0.08
5068 0.79 1.20 1.20
1467 0.20 0.10 0.12
4071 -0.10 -0.05 0.04
5576 1.12 0.57 0.69
2139 -0.14 0.00 -0.13
2207 0.02 0.16 0.07
3850 -0.66 -0.49 -0.57
6703 -0.53 -0.10 -0.18
4445 0.68 0.64 0.62
 674 0.43 0.84 0.83
1023 -0.02 -0.23 -0.12
1454 1.43 1.25 1.16
2102 -0.92 -1.29 -1.07
3765 0.85 1.02 0.86
7032 0.81 1.40 0.94
 951 0.81 0.92 0.87
6216 0.86 0.57 0.66
4416 0.13 0.23 0.14
4259 -0.67 0.52 -0.52
4982 -2.58 -1.44 -2.20
3477 -0.28 -0.11 -0.20
5106 -0.24 -0.30 -0.25
1299 0.18 0.26 0.15
1578 0.37 0.02 0.15
3151 2.51 1.43 1.71
5772 -3.11 -2.86 -2.58
2234 0.58 0.14 0.17
4094 0.29 0.58 0.52
3112 -0.95 -1.51 -1.46
5190 -0.42 0.37 0.23
6906 -4.28 -2.26 -2.74
1861 0.15 -0.19 -0.14
 754 0.59 0.46 0.50
4957 -0.01 0.32 0.18
1324 -0.87 -0.85 -0.80
2138 -0.37 -0.44 -0.44
4564 -1.07 -0.70 -0.54
4728 2.25 1.52 1.21
6406 0.68 1.01 0.93
4011 0.72 1.14 0.95
7110 3.33 3.23 3.10
  91 -0.98 -0.69 -0.74
 174 -0.05 -0.06 -0.05
2718 0.28 -0.64 -0.48
4723 -2.11 -2.03 -1.74
 303 -0.28 -0.14 -0.18
  21 -0.22 -0.25 -0.20
5966 0.52 0.45 0.38
2976 0.75 0.60 0.71
3882 0.62 0.42 0.52
 677 -0.36 0.18 0.09
4089 0.06 0.31 0.32
5832 0.29 0.10 0.16
6020 0.29 0.32 0.30
5865 -2.71 -2.73 -2.49
4281 7.84 7.20 7.06
6139 -1.54 -1.02 -1.08
3800 0.01 0.42 0.25
3316 -1.03 -0.77 -0.81
3809 4.83 3.59 3.22
 711 0.29 0.35 0.37
2147 0.29 -0.03 0.02
5402 2.05 3.17 2.96
4304 -0.35 -0.59 -0.47
3806 0.53 0.38 0.32
3675 -0.75 -0.38 -0.41
4531 1.41 1.35 1.29
2756 0.16 0.02 0.07
2453 0.21 -0.28 -0.13
5719 -0.14 0.01 -0.02
 918 -0.30 -0.38 -0.35
2652 -0.76 -1.03 -1.00
 517 1.48 -0.43 -0.03
1886 -0.55 0.75 0.23
5565 -0.14 -0.19 -0.20
 826 0.38 0.33 0.42
4833 -1.19 -0.80 -0.79
1264 -0.20 -0.36 -0.12
1197 -1.67 -1.75 -1.56
6614 0.33 -0.03 0.09
1250 0.20 0.34 0.28
1807 -0.57 -0.70 -0.63
5839 -2.00 -0.68 -0.85
4658 -0.81 -0.28 -0.44
5214 -0.66 -0.67 -0.60
5437 0.49 0.59 0.41
 405 -0.16 0.02 -0.02
6784 0.07 0.97 0.94
5122 -0.35 -1.05 -1.21
4263 0.07 0.19 0.17
3779 -0.50 -0.68 -0.61
3591 -0.49 -0.42 -0.46
6765 1.29 1.63 1.64
6323 -0.74 -0.24 -0.38
1048 -0.53 -0.14 -0.19
1218 0.75 0.58 0.67
6167 0.10 0.72 0.43
 680 0.98 0.95 0.89
1147 0.16 0.06 0.08
6243 0.26 0.34 0.35
 214 0.43 0.07 0.17
4670 -2.03 -3.05 -2.60
2486 -1.18 -1.12 -1.02
5622 1.78 1.80 1.81
2567 -0.14 -0.49 -0.31
3617 0.98 0.99 0.89
1697 1.25 1.41 1.21
3705 1.20 1.10 1.03
3820 -1.29 -0.54 -0.55
 529 -0.81 -0.79 -0.94
1701 0.88 0.97 0.91
5511 0.65 0.23 0.21
1617 1.20 1.53 1.30
5891 0.04 0.33 0.20
4958 0.64 0.69 0.64
3032 -0.42 -0.51 -0.59
2522 -1.11 -0.89 -0.78
3447 -0.55 -0.51 -0.51
2531 1.33 1.15 1.22
4032 0.64 0.50 0.43
3880 0.22 0.59 0.53
 270 -0.32 -0.39 -0.34
 514 -0.68 -0.47 -0.49
3679 0.53 -0.04 0.09
6473 3.89 3.99 3.73
3076 5.94 4.87 5.56
6928 4.04 3.48 2.84
2483 0.12 -0.07 -0.02
4694 -2.22 -2.33 -2.24
5927 2.36 0.75 1.12
2731 0.48 0.41 0.41
4946 -1.74 -1.57 -1.47
 861 0.28 0.49 0.42
 960 1.11 1.42 1.27
4373 2.45 2.28 2.41
1778 0.61 0.44 0.46
3211 0.86 0.96 0.74
6817 -3.35 -4.29 -3.91
3086 -2.38 -2.42 -2.34
4323 -1.71 -1.36 -1.56
3096 -1.01 -0.10 -0.07
 525 0.43 0.13 0.09
6381 1.09 1.36 1.26
6677 1.42 0.75 0.66
3782 -0.52 -0.28 -0.37
6801 3.05 2.72 2.61
3772 1.41 1.03 1.07
1871 -0.53 -0.47 -0.49
3871 0.75 0.56 0.60
5717 0.38 0.19 0.22
3826 -0.04 -0.15 -0.10
3152 1.34 1.05 1.08
5838 0.27 0.13 0.05
4379 -1.03 -1.21 -1.15
1248 0.05 0.16 0.27
1902 3.26 2.22 2.24
6888 -1.93 -1.12 -1.35
2002 -0.19 -0.23 -0.25
 364 -1.04 -0.67 -0.73
 901 -0.85 -0.50 -0.48
1209 0.11 0.14 0.14
1646 -1.60 0.84 0.43
4667 -0.74 -0.65 -0.64
 715 0.09 0.13 0.12
7137 -1.00 -1.62 -1.48
4363 2.63 2.44 2.33
 856 0.05 -0.23 -0.10
 298 -0.10 -0.07 -0.11
3435 -0.39 -0.40 -0.42
3176 0.12 0.02 0.03
6528 8.71 7.79 7.67
1239 1.57 1.61 1.41
4210 -0.19 -0.18 -0.16
 397 0.64 0.67 0.72
5968 -1.11 -1.35 -1.23
2143 -0.05 -0.27 -0.23
6759 0.09 0.28 -0.00
1575 7.39 7.17 6.72
7088 1.54 0.17 0.78
5577 0.70 0.83 0.67
  63 -0.54 -0.60 -0.57
3948 0.22 0.41 0.27
6011 2.00 1.47 1.48
  93 -0.18 0.00 -0.02
2374 0.68 0.58 0.60
3387 2.93 2.35 2.21
2878 0.01 -0.36 -0.20
 864 -0.00 -0.07 -0.04
 880 -1.07 -1.05 -0.86
1609 3.76 5.26 4.56
5881 0.63 0.74 0.90
2605 1.31 1.12 1.06
 325 -7.75 -6.84 -6.31
 241 0.95 0.25 0.44
4362 -0.55 -0.22 -0.19
5679 0.04 0.18 0.09
3248 0.78 0.44 0.58
4578 2.56 4.25 3.93
7209 -0.44 2.08 1.07
4330 -0.02 -0.00 0.02
1974 0.97 0.60 0.73
4279 1.09 1.35 0.97
4084 -0.57 -0.33 -0.35
2697 -0.37 -0.27 -0.30
2166 -0.51 -0.62 -0.60
5507 2.58 2.85 2.71
1254 -0.94 -0.70 -0.84
3837 -0.31 -0.16 -0.21
2892 -0.73 -0.97 -0.96
2956 -1.09 -0.93 -1.03
5245 -1.40 -1.40 -1.39
5086 0.04 0.42 0.20
1234 0.28 0.05 0.17
4918 -0.48 0.44 0.23
1403 -0.38 -0.37 -0.37
1159 -0.45 -0.47 -0.55
 604 0.05 -0.11 -0.08
 323 -0.42 -0.48 -0.41
 470 -0.01 0.05 0.01
 189 -0.12 0.35 0.20
1157 -0.25 0.11 0.05
 504 -0.26 -0.25 -0.22
5535 2.50 3.17 3.00
1087 0.21 0.30 0.27
7001 -0.37 0.91 0.41
 609 -0.59 -0.99 -0.77
6058 -1.16 -1.30 -1.28
3778 0.29 0.14 0.11
6803 -0.20 0.01 0.20
5269 0.43 0.28 0.23
6237 -0.34 -0.42 -0.38
4310 1.16 0.96 1.02
7041 -2.69 -5.59 -4.97
4707 -0.01 -0.15 -0.24
6884 -0.18 0.23 0.21
4403 1.28 0.87 1.03
5737 0.01 0.03 0.05
3403 -0.87 -1.07 -0.88
3499 0.29 0.54 0.44
 562 -0.21 -0.12 -0.15
2850 -0.87 -1.01 -0.89
2041 -0.18 -0.24 -0.18
4796 0.38 -0.06 -0.02
2055 0.51 0.65 0.55
5955 2.17 1.48 1.59
7050 3.69 3.03 2.91
1897 -0.06 0.19 0.17
3271 0.02 0.15 -0.02
4522 -0.17 -0.36 -0.31
 106 0.52 -0.01 0.14
 616 0.51 0.33 0.36
2689 -0.06 -0.11 -0.13
5194 0.67 0.50 0.57
5215 0.75 0.74 0.65
6847 -0.44 -0.20 -0.26
 807 -0.25 -0.60 -0.50
1527 10.11 9.85 9.44
2963 -0.81 -0.81 -0.72
5401 -0.51 -0.73 -0.59
4524 0.28 -0.01 0.13
2870 7.58 6.96 6.76
2163 -0.15 -0.17 -0.16
2222 1.42 1.24 1.22
3130 2.39 1.86 1.87
1833 -0.95 -0.90 -0.84
3540 -0.01 -0.15 -0.06
1841 -0.33 -0.93 -0.83
4352 3.43 3.97 3.29
3209 0.49 0.88 0.95
2808 1.09 0.54 0.68
 721 -0.94 -0.60 -0.66
2077 -0.30 -0.67 -0.55
 920 0.37 0.14 0.14
 423 -0.05 -0.02 0.05
5055 0.74 0.35 0.42
6492 -0.16 0.60 0.33
5050 -0.10 0.19 0.13
3536 -0.89 -1.12 -1.10
3491 -1.03 -0.28 -0.32
4647 1.04 0.26 0.32
1880 0.30 0.17 0.17
3823 0.69 0.61 0.64
5443 1.70 1.85 1.81
2479 1.57 1.28 1.28
  55 0.51 0.20 0.24
4697 -0.30 0.06 0.07
1326 -0.31 -0.53 -0.61
4883 0.68 0.44 0.56
6925 -0.51 0.17 -0.19
2217 0.35 0.32 0.18
2063 0.41 0.11 0.17
7205 -1.82 -5.67 -4.31
3688 0.18 -0.11 -0.08
2261 0.30 0.86 0.71
5680 -0.34 -0.40 -0.41
5603 1.37 1.06 1.12
6561 0.41 0.08 0.20
5961 0.01 -0.24 -0.28
4269 -0.16 0.12 0.08
4090 -0.31 -0.10 -0.03
7039 -2.21 -0.73 -0.95
1916 -0.96 -0.89 -0.95
6662 1.70 1.01 1.16
3790 -1.40 -1.01 -1.02
6145 1.12 1.31 1.16
3082 -1.46 -1.42 -1.29
1961 -2.30 -0.65 -1.16
6840 -0.63 -0.65 -0.76
 949 0.61 -0.21 -0.14
1783 -4.08 -3.47 -3.34
3412 -0.84 -0.07 -0.35
  35 0.90 0.56 0.63
4303 -0.67 -0.77 -0.73
1613 3.95 2.40 2.39
4004 -1.07 -0.83 -0.85
7086 0.18 0.21 0.33
2583 0.51 0.44 0.44
4573 1.06 0.83 0.50
1601 -2.44 -2.31 -2.69
4170 0.05 -0.36 -0.27
6830 -32.34 -32.40 -26.05
4486 -0.21 -0.20 -0.24
2679 0.02 0.20 0.10
4497 0.64 0.61 0.58
2359 -0.79 -0.74 -0.70
2342 -0.68 -0.72 -0.68
3930 -0.53 -0.59 -0.46
5730 0.43 0.44 0.35
2789 -0.30 0.30 0.15
6263 1.04 1.12 1.16
6348 0.62 0.82 0.84
6135 0.18 0.01 0.01
5912 0.95 0.71 0.64
2371 0.90 0.69 0.76
7034 1.49 1.83 1.73
3451 0.01 0.13 0.13
7042 -1.43 -0.32 -0.56
5883 -0.00 0.43 0.22
5527 -0.36 0.02 -0.04
 404 -0.36 -0.09 -0.10
5614 0.03 -0.36 0.13
1168 -1.36 -1.11 -1.22
3353 -0.39 -0.44 -0.40
4509 0.50 0.99 0.74
 341 2.07 1.60 1.40
6448 0.31 -0.16 -0.06
7069 -5.19 -5.73 -4.93
1138 0.48 0.36 0.39
2653 0.95 1.40 1.40
3621 -0.55 -0.32 -0.38
1576 -8.40 -4.91 -5.49
4312 0.25 0.36 0.38
2092 -0.11 0.01 0.00
2600 -0.05 -0.27 -0.21
3234 0.60 1.08 0.89
2361 -1.02 -0.89 -0.83
5869 -0.88 -0.84 -0.85
3624 -0.19 -0.14 -0.13
3294 2.35 1.96 2.06
6464 -9.73 -8.64 -8.11
 635 0.57 0.39 0.48
 493 -0.16 -0.10 -0.17
3192 -1.48 -1.32 -1.29
 129 -0.98 -1.06 -0.99
4684 0.74 0.97 0.91
4299 -0.99 -0.07 -0.22
2247 0.94 0.72 0.72
6028 0.11 0.37 0.29
2757 0.40 -0.35 -0.30
3220 -1.13 -0.88 -0.89
3588 1.84 1.40 1.38
3417 0.74 1.25 0.81
3275 -3.46 -2.63 -2.88
6368 -0.36 -0.65 -0.60
3511 -0.67 -0.41 -0.47
3479 0.36 0.43 0.40
2223 -0.34 -0.29 -0.46
3962 -0.39 -0.24 -0.29
5358 -0.79 -1.74 -1.62
4452 -0.67 -0.56 -0.63
2793 -1.24 -0.98 -1.05
4792 -1.29 0.59 0.20
4650 -0.42 -0.63 -0.60
4092 -0.15 0.08 -0.01
1641 1.39 1.47 1.38
1094 0.90 0.79 0.76
3980 1.64 1.66 1.47
6097 -1.32 -1.03 -1.05
4388 -0.64 -0.34 -0.40
 618 -0.68 -0.67 -0.61
4227 -0.43 -0.60 -0.45
 983 0.16 0.21 0.06
6018 -1.35 -0.92 -0.85
1233 -0.34 -0.57 -0.45
6059 5.49 4.32 4.16
 755 0.73 0.59 0.59
2061 0.27 0.20 0.16
5946 2.12 1.53 1.47
1316 -0.08 -0.51 -0.31
5677 -0.15 -0.57 -0.45
3088 1.13 0.95 1.49
4545 0.59 0.01 0.09
 383 2.69 1.94 2.10
3256 0.09 -0.43 -0.36
1674 -0.63 -0.04 -0.21
6915 -7.25 -5.56 -6.00
 142 -0.06 0.07 0.06
 500 -1.43 -1.03 -1.05
3280 -0.86 -0.53 -0.70
7150 2.19 1.72 1.82
5178 0.18 0.86 0.70
 127 0.02 -0.14 -0.10
2759 0.62 0.63 0.79
2215 -1.03 -0.73 -0.81
6093 -0.16 -0.52 -0.50
5658 -1.63 -1.58 -1.53
2049 -0.82 -0.34 -0.48
3896 -1.21 -1.37 -1.33
6019 -1.17 -0.67 -0.75
3832 -0.11 -0.20 -0.17
2270 0.40 0.22 0.25
4357 3.93 3.85 3.78
5463 -0.60 -0.52 -0.45
2259 0.43 0.34 0.38
5612 1.60 1.87 2.05
6078 1.55 1.24 1.22
 322 2.06 2.64 2.33
2535 0.51 0.36 0.41
5757 -2.72 -1.75 -1.93
4058 -0.31 -0.10 -0.12
4024 -0.05 0.73 0.40
6363 -0.98 -1.43 -1.32
5419 -1.41 -1.61 -1.68
4526 -0.54 -0.42 -0.38
2883 2.87 2.71 2.72
1506 -0.32 -0.22 -0.26
2349 -0.32 -0.67 -0.50
5952 0.01 0.14 0.08
5400 -1.32 -0.63 -0.86
  79 -0.46 -0.40 -0.41
5871 -0.97 -0.78 -0.79
1438 0.28 0.05 0.11
 926 0.16 0.11 0.08
2448 0.21 -0.02 0.01
1010 0.08 0.33 0.30
 339 -0.39 0.39 0.08
 621 -0.35 -0.30 -0.27
3788 -1.21 -0.77 -0.80
6633 1.11 0.66 0.63
6608 -0.31 -0.93 -0.96
3835 -0.30 -0.02 -0.15
2227 0.57 0.19 0.33
4534 -0.32 -0.02 -0.11
2584 -0.18 -0.30 -0.26
 377 -0.19 -0.22 -0.19
 485 0.73 0.85 0.74
1773 2.31 1.95 1.77
1461 0.04 0.07 0.06
4348 0.10 0.05 0.00
6566 -2.44 -1.38 -1.57
2780 -1.28 -0.35 -0.43
1035 -1.44 -1.06 -1.00
6285 -0.67 0.83 0.24
6568 -0.90 -0.55 -0.79
 825 0.39 0.24 0.22
2231 0.07 0.27 0.17
4814 0.78 -0.04 0.02
1402 -0.37 -0.50 -0.43
2950 0.10 -0.26 -0.19
5882 -2.48 -3.98 -3.34
5943 0.76 0.76 0.74
3640 1.04 0.87 0.82
